ticket,role,observed_timestamp,observed_entry_minute,control_timestamp,state_similarity,event_sequence_similarity,observed_event_cross_prior_high_10,control_event_cross_prior_high_10,observed_event_cross_prior_low_10,control_event_cross_prior_low_10,observed_event_cross_prior_high_20,control_event_cross_prior_high_20,observed_event_cross_prior_low_20,control_event_cross_prior_low_20,observed_event_cross_session_high,control_event_cross_session_high,observed_event_cross_session_low,control_event_cross_session_low,observed_event_cross_vwap,control_event_cross_vwap,observed_event_cross_ema20,control_event_cross_ema20,observed_event_large_body_expansion,control_event_large_body_expansion,observed_event_compression_to_expansion,control_event_compression_to_expansion,observed_event_higher_low_break,control_event_higher_low_break,observed_event_lower_high_break,control_event_lower_high_break,observed_event_false_break_high,control_event_false_break_high,observed_event_false_break_low,control_event_false_break_low,observed_event_impulse_pullback_cont_up,control_event_impulse_pullback_cont_up,observed_event_impulse_pullback_cont_down,control_event_impulse_pullback_cont_down,observed_event_immediate_reversal,control_event_immediate_reversal,observed_boundary_5,control_boundary_5,observed_boundary_15,control_boundary_15,observed_boundary_30,control_boundary_30,observed_boundary_60,control_boundary_60
92660254,before,2026-05-12 13:41:21,2026-05-12 13:41:00,2026-05-12 13:34:00,0.2085130886211572,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92660254,after,2026-05-12 13:41:21,2026-05-12 13:41:00,2026-05-12 15:09:00,0.36758581045248945,0.7647058823529411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92699406,before,2026-05-13 08:32:18,2026-05-13 08:32:00,2026-05-13 07:58:00,0.21620732301024553,0.7647058823529411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92699406,after,2026-05-13 08:32:18,2026-05-13 08:32:00,2026-05-13 08:45:00,0.16646168344468343,0.8823529411764706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
92704162,before,2026-05-13 13:32:46,2026-05-13 13:32:00,2026-05-13 13:20:00,0.22056901765223064,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92704162,after,2026-05-13 13:32:46,2026-05-13 13:32:00,2026-05-13 13:43:00,0.10171252144018096,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92707912,before,2026-05-13 16:16:14,2026-05-13 16:16:00,2026-05-13 16:12:00,0.2543930895777845,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92707912,after,2026-05-13 16:16:14,2026-05-13 16:16:00,2026-05-13 17:31:00,0.1887275124120361,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92708453,before,2026-05-13 16:27:45,2026-05-13 16:27:00,2026-05-13 16:25:00,0.14681211246465126,0.8235294117647058,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92708453,after,2026-05-13 16:27:45,2026-05-13 16:27:00,2026-05-13 17:30:00,0.16784960647627248,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
92749649,before,2026-05-14 07:37:00,2026-05-14 07:37:00,2026-05-14 07:34:00,0.23019169890428534,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92749649,after,2026-05-14 07:37:00,2026-05-14 07:37:00,2026-05-14 09:33:00,0.6737786163038719,0.7058823529411765,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92755985,before,2026-05-14 14:27:21,2026-05-14 14:27:00,2026-05-14 14:07:00,0.3493758457972266,0.8235294117647058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92755985,after,2026-05-14 14:27:21,2026-05-14 14:27:00,2026-05-14 16:05:00,0.44992121489736575,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92794484,before,2026-05-15 06:52:48,2026-05-15 06:52:00,2026-05-15 06:50:00,0.0984491363752842,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92794484,after,2026-05-15 06:52:48,2026-05-15 06:52:00,2026-05-15 06:59:00,0.14335432193664813,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92816284,before,2026-05-15 14:15:09,2026-05-15 14:15:00,2026-05-15 14:10:00,0.11126119766585221,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
92816284,after,2026-05-15 14:15:09,2026-05-15 14:15:00,2026-05-15 14:25:00,0.1774766780293342,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
92863125,before,2026-05-18 09:44:22,2026-05-18 09:44:00,2026-05-18 09:41:00,0.08660750614793872,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92863125,after,2026-05-18 09:44:22,2026-05-18 09:44:00,2026-05-18 11:13:00,0.25868853080508036,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92873305,before,2026-05-18 16:08:58,2026-05-18 16:08:00,2026-05-18 15:52:00,0.26139461005160236,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92873305,after,2026-05-18 16:08:58,2026-05-18 16:08:00,2026-05-18 16:31:00,0.16669751236510721,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92878258,before,2026-05-18 17:35:04,2026-05-18 17:35:00,2026-05-18 17:22:00,0.2165754532658229,0.7647058823529411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92878258,after,2026-05-18 17:35:04,2026-05-18 17:35:00,2026-05-18 17:38:00,0.3021286432961558,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92901499,before,2026-05-19 06:40:39,2026-05-19 06:40:00,2026-05-19 06:16:00,0.3028310000828051,0.7647058823529411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92901499,after,2026-05-19 06:40:39,2026-05-19 06:40:00,2026-05-19 06:53:00,0.5034831008038084,0.7647058823529411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92905766,before,2026-05-19 10:09:51,2026-05-19 10:09:00,2026-05-19 09:17:00,0.2880786755958579,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92905766,after,2026-05-19 10:09:51,2026-05-19 10:09:00,2026-05-19 10:59:00,0.20911777175843768,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92943988,before,2026-05-20 09:00:09,2026-05-20 09:00:00,2026-05-20 08:41:00,0.21503791284367463,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
92943988,after,2026-05-20 09:00:09,2026-05-20 09:00:00,2026-05-20 09:29:00,0.11705155505550588,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
92991008,before,2026-05-21 09:39:49,2026-05-21 09:39:00,2026-05-21 09:19:00,0.11438320135105104,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92991008,after,2026-05-21 09:39:49,2026-05-21 09:39:00,2026-05-21 09:47:00,0.19735272875202522,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93028917,before,2026-05-22 07:41:02,2026-05-22 07:41:00,2026-05-22 07:38:00,0.05697289070671955,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93028917,after,2026-05-22 07:41:02,2026-05-22 07:41:00,2026-05-22 08:18:00,0.29585566833840093,0.7647058823529411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93029514,before,2026-05-22 08:36:56,2026-05-22 08:36:00,2026-05-22 08:20:00,0.1907965189875567,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93029514,after,2026-05-22 08:36:56,2026-05-22 08:36:00,2026-05-22 10:10:00,0.22661681616204235,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93037747,before,2026-05-22 15:30:46,2026-05-22 15:30:00,2026-05-22 15:28:00,0.3552036651348854,0.8235294117647058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
93037747,after,2026-05-22 15:30:46,2026-05-22 15:30:00,2026-05-22 15:39:00,0.19712263607175992,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
93064584,before,2026-05-25 09:09:03,2026-05-25 09:09:00,2026-05-25 09:04:00,0.07263218517252239,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93064584,after,2026-05-25 09:09:03,2026-05-25 09:09:00,2026-05-25 09:13:00,0.18002695046497202,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93070782,before,2026-05-25 15:59:41,2026-05-25 15:59:00,2026-05-25 15:55:00,0.054432869704626484,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93070782,after,2026-05-25 15:59:41,2026-05-25 15:59:00,2026-05-25 16:45:00,0.12913025738589556,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
93086094,before,2026-05-26 08:40:30,2026-05-26 08:40:00,2026-05-26 08:32:00,0.1256357686052288,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93086094,after,2026-05-26 08:40:30,2026-05-26 08:40:00,2026-05-26 09:11:00,0.16333842768294043,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93091481,before,2026-05-26 13:48:28,2026-05-26 13:48:00,2026-05-26 13:41:00,0.18094662530322259,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93091481,after,2026-05-26 13:48:28,2026-05-26 13:48:00,2026-05-26 13:54:00,0.14535532426268774,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93095183,before,2026-05-26 15:35:27,2026-05-26 15:35:00,2026-05-26 15:10:00,0.16139467557925322,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
93095183,after,2026-05-26 15:35:27,2026-05-26 15:35:00,2026-05-26 15:43:00,0.2124580709494009,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93121138,before,2026-05-27 09:21:22,2026-05-27 09:21:00,2026-05-27 09:18:00,0.191247534900732,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93121138,after,2026-05-27 09:21:22,2026-05-27 09:21:00,2026-05-27 09:25:00,0.20717677595740555,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93131167,before,2026-05-27 14:50:40,2026-05-27 14:50:00,2026-05-27 14:21:00,0.1287057906480134,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93131167,after,2026-05-27 14:50:40,2026-05-27 14:50:00,2026-05-27 14:54:00,0.05648460945426074,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93169426,before,2026-05-28 07:11:24,2026-05-28 07:11:00,2026-05-28 07:06:00,0.19950730085905038,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93169426,after,2026-05-28 07:11:24,2026-05-28 07:11:00,2026-05-28 07:33:00,0.20960184285741693,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93184362,before,2026-05-28 17:04:21,2026-05-28 17:04:00,2026-05-28 16:36:00,0.11446448782240502,0.8235294117647058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93184362,after,2026-05-28 17:04:21,2026-05-28 17:04:00,2026-05-28 17:58:00,0.43873701496496675,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93199497,before,2026-05-28 20:45:24,2026-05-28 20:45:00,2026-05-28 20:43:00,0.07738302478734345,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
93199497,after,2026-05-28 20:45:24,2026-05-28 20:45:00,2026-05-28 20:59:00,0.13471804888703215,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
93210316,before,2026-05-29 09:09:04,2026-05-29 09:09:00,2026-05-29 09:07:00,0.18882655665688775,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93210316,after,2026-05-29 09:09:04,2026-05-29 09:09:00,2026-05-29 09:33:00,0.13338440406766658,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93235333,before,2026-05-29 21:01:51,2026-05-29 21:01:00,2026-05-29 20:51:00,0.19502564098812986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93235333,after,2026-05-29 21:01:51,2026-05-29 21:01:00,2026-05-29 21:53:00,0.21870206563526418,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93252299,before,2026-06-01 11:07:05,2026-06-01 11:07:00,2026-06-01 11:04:00,0.1351967422657168,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93252299,after,2026-06-01 11:07:05,2026-06-01 11:07:00,2026-06-01 11:53:00,0.1794230783093852,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93277546,before,2026-06-01 16:40:02,2026-06-01 16:40:00,2026-06-01 16:36:00,0.18777123430573825,0.8235294117647058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93277546,after,2026-06-01 16:40:02,2026-06-01 16:40:00,2026-06-01 16:49:00,0.5904785157591578,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93309253,before,2026-06-02 16:27:01,2026-06-02 16:27:00,2026-06-02 16:18:00,0.1552127169542638,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93309253,after,2026-06-02 16:27:01,2026-06-02 16:27:00,2026-06-02 16:42:00,0.2389104831842297,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93345132,before,2026-06-03 07:31:17,2026-06-03 07:31:00,2026-06-03 07:28:00,0.38326237059974255,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93345132,after,2026-06-03 07:31:17,2026-06-03 07:31:00,2026-06-03 07:35:00,0.1876494957297319,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93360769,before,2026-06-03 18:19:30,2026-06-03 18:19:00,2026-06-03 18:17:00,0.24730741492071712,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93360769,after,2026-06-03 18:19:30,2026-06-03 18:19:00,2026-06-03 18:30:00,0.12637273944357574,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
93376580,before,2026-06-04 09:02:48,2026-06-04 09:02:00,2026-06-04 08:45:00,0.28040016160768755,0.8235294117647058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
93376580,after,2026-06-04 09:02:48,2026-06-04 09:02:00,2026-06-04 09:35:00,0.1983352622799818,0.7647058823529411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93377409,before,2026-06-04 10:05:50,2026-06-04 10:05:00,2026-06-04 09:37:00,0.16123710616317177,0.7647058823529411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93377409,after,2026-06-04 10:05:50,2026-06-04 10:05:00,2026-06-04 10:39:00,0.14845856052102982,0.9411764705882353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93404708,before,2026-06-05 07:16:51,2026-06-05 07:16:00,2026-06-05 07:05:00,0.14169682239134646,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93404708,after,2026-06-05 07:16:51,2026-06-05 07:16:00,2026-06-05 07:49:00,0.11814482205560475,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93411173,before,2026-06-05 14:55:49,2026-06-05 14:55:00,2026-06-05 14:30:00,0.2088829557531747,0.8823529411764706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
93411173,after,2026-06-05 14:55:49,2026-06-05 14:55:00,2026-06-05 15:11:00,0.3261446054150032,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93443489,before,2026-06-08 08:38:58,2026-06-08 08:38:00,2026-06-08 08:35:00,0.4155877503232669,0.9411764705882353,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93443489,after,2026-06-08 08:38:58,2026-06-08 08:38:00,2026-06-08 09:36:00,1.7984948675252497,0.9411764705882353,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93461391,before,2026-06-08 18:18:03,2026-06-08 18:18:00,2026-06-08 18:09:00,0.2426060623349084,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93461391,after,2026-06-08 18:18:03,2026-06-08 18:18:00,2026-06-08 20:13:00,0.3510638344499541,0.7647058823529411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93474519,before,2026-06-09 10:32:19,2026-06-09 10:32:00,2026-06-09 10:03:00,0.13886686982644947,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93474519,after,2026-06-09 10:32:19,2026-06-09 10:32:00,2026-06-09 11:03:00,0.13645870920772882,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93510992,before,2026-06-10 08:02:18,2026-06-10 08:02:00,2026-06-10 07:57:00,0.07028167925635685,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93510992,after,2026-06-10 08:02:18,2026-06-10 08:02:00,2026-06-10 08:06:00,0.08799548626432055,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93557927,before,2026-06-11 09:36:08,2026-06-11 09:36:00,2026-06-11 09:34:00,0.15737468326238155,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93557927,after,2026-06-11 09:36:08,2026-06-11 09:36:00,2026-06-11 10:10:00,0.23944052969182247,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93598278,before,2026-06-12 08:17:41,2026-06-12 08:17:00,2026-06-12 08:14:00,0.23475260906454604,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93598278,after,2026-06-12 08:17:41,2026-06-12 08:17:00,2026-06-12 08:23:00,0.2434154966866365,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
